transaction_id,iso_anomaly_score,top_feature,top_shap_value
c4760b2c-b155-4c69-9572-58b088d4b3bf,-0.1389135762581361,amount_scaled,0.036642761574773725
9455ed4e-fe9d-4559-bcbd-93bf77a46b9c,-0.09359896086941921,amount_scaled,-0.00867185381394317
daea1406-faad-4d0e-bc6e-a266870433b2,-0.13191854711161927,amount_scaled,0.029647732428256884
b29aa595-6f5d-4807-9d7a-93533445ed18,-0.11846554177043894,amount_scaled,0.01619472708707656
0ed2bfa2-4f32-4253-be86-b03015888e59,-0.1272073968678713,amount_scaled,0.02493658218450892
27088d67-9799-4bc4-8645-9d08c6375641,-0.11769423294721643,amount_scaled,0.015423418263854044
3b3ad0c3-e4a7-4c52-bc0a-2112bc8a864a,-0.11570539271533403,amount_scaled,0.01343457803197165
2e9ef50c-1007-4d55-87b3-010b2119f7ee,-0.12724596705149144,amount_scaled,0.024975152368129055
34c00110-0339-4582-a7ac-e160d3aa8682,-0.048853357924708796,amount_scaled,-0.053417456758653586
671f73da-80e9-4802-913a-42a64372fa7b,-0.1270421261364132,amount_scaled,0.02477131145305081
8fdab741-2a7e-418e-ba2c-807897b8fddd,-0.11807393691076296,amount_scaled,0.015803122227400573
ea464568-24fe-4a43-a6de-3e83416a004b,-0.13196552220137553,amount_scaled,0.029694707518013147
bd7496c8-b135-48e7-b8d8-297254488bcd,-0.02644495857904361,amount_scaled,-0.07582585610431877
ea4c79bf-b695-4541-aa8c-19232521307f,-0.04788858920176342,amount_scaled,-0.05438222548159896
a7c3efeb-10aa-49f0-850b-d7f5f79673d3,-0.08090986834923786,amount_scaled,-0.021360946334124525
ede26c33-f93c-415f-a0e8-bd875b60b530,-0.13180634099198363,amount_scaled,0.029535526308621246
7a74c821-5c68-46d3-be19-182a8fb3baaf,-0.12739725020952847,amount_scaled,0.025126435526166085
6bb948be-df5b-4521-a394-8fec62eb3ea5,-0.0683043210811154,amount_scaled,-0.03396649360224699
dca8684e-f8d8-4ba7-9d9c-bef119f4ff88,-0.1313374936644074,amount_scaled,0.029066678981045008
71effeba-d667-4922-b9a9-e27c0d2f2638,-0.12682926372188852,amount_scaled,0.024558449038526137
8cf813f9-c72b-4ccb-a24a-5730d19c70e4,-0.1362419194152435,amount_scaled,0.03397110473188111
6b0d336d-9599-4f2d-8e67-d92d2ced2772,-0.13282894648882287,amount_scaled,0.030558131805460492
8d23281c-9b36-4eb0-b64e-c0ebd6f3648e,-0.09540123771807046,amount_scaled,-0.006869576965291918
3fa827d4-0568-4d73-a71a-da21e5999834,-0.12074433391731304,amount_scaled,0.018473519233950658
6d9c466e-08f4-46b6-a7c1-db5037d4319e,-0.12353320564512832,amount_scaled,0.021262390961765937
53eaf337-6433-4b33-99be-ea8bab56baf2,-0.12541789532201547,amount_scaled,0.02314708063865309
d9883ac4-07fd-4ffe-9c44-ee25921d389b,-0.09496650782363725,amount_scaled,-0.007304306859725135
8a4b29dd-1734-458b-86ff-993316a11819,-0.11200294028242164,amount_scaled,0.009732125599059255
85e87223-935f-49a6-b74b-f11995cc4fc8,-0.10198077938660915,amount_scaled,-0.00029003529675322715
82630a0a-f909-4664-8944-f035a042450e,-0.06885461543314608,amount_scaled,-0.0334161992502163
66ef2acd-0977-4cdf-b6f8-0149e253addc,-0.11937514439197389,amount_scaled,0.017104329708611504
bddda43a-4a02-4a43-921e-a4c396f2ab4c,-0.1325603819689714,amount_scaled,0.030289567285609026
540a16c2-0b92-4675-a70c-722950af90db,-0.11408778181358575,amount_scaled,0.011816967130223371
88065db8-a132-4eb7-a3ec-3a03f4990de2,-0.09389834587037937,amount_scaled,-0.008372468812983008
c243f346-d04f-42a7-82f1-7cbe80455d70,-0.1319191538824338,amount_scaled,0.029648339199071422
a74d8dad-4d8b-44d0-9cbf-f090e0716b31,-0.12480113865925335,amount_scaled,0.02253032397589097
3ed9a7df-128f-43fb-9916-5ebe665aa701,-0.12575601091594057,amount_scaled,0.023485196232578193
dc6bedbd-5113-4fc6-9b08-05e63a51dd30,-0.12712927459509232,amount_scaled,0.02485845991172994
1e0c6543-5f3e-47fa-8533-f1c8d4a52fce,-0.11786376554017886,amount_scaled,0.015592950856816473
98c99589-339a-4e3f-a66b-74dc1600c805,-0.11508522859529619,amount_scaled,0.012814413911933803
f3730284-7bb3-4d5a-bf4d-afe0b21702b6,-0.12340807235969359,amount_scaled,0.021137257676331206
80d3b7c7-843b-498d-bc55-5c2b7d7b2166,0.018800457295304107,amount_scaled,-0.12107127197866649
dc0d9baf-4af1-4f11-bab9-7e58b7809e8b,-0.12954419017487584,amount_scaled,0.027273375491513457
af5c4fb6-83d8-49e9-8019-973425146cfc,-0.12676811972787183,amount_scaled,0.02449730504450945
3331e086-f2a6-4161-9e01-d6b231bed83f,-0.11655759328591331,amount_scaled,0.014286778602550926
6f6cd995-04e6-4300-b960-037976b8ae23,-0.09929372634416117,amount_scaled,-0.0029770883392012115
df6d2399-7cd5-4640-a286-6a237f2c7d0a,-0.12372314188032496,amount_scaled,0.02145232719696258
47692b09-0d79-4c4f-9582-a3c43af44b70,-0.06600827615665494,amount_scaled,-0.03626253852670744
7728964c-94e3-4ac9-94e0-8964273c890e,-0.11228135570172576,amount_scaled,0.010010541018363378
f402d483-866e-40ff-8ce6-a4c191a288b7,-0.11705436634229488,amount_scaled,0.014783551658932498
564734f0-bc39-47da-9efc-68383ebf5879,-0.13019464387033047,amount_scaled,0.02792382918696809
7b46d683-b3e2-4550-894b-65a8c1b66564,-0.13217820962311277,amount_scaled,0.029907394939750392
7d9180ad-cc4a-41cf-bb49-fe2badd942aa,-0.12942928112404462,amount_scaled,0.027158466440682233
a67e0c2e-f460-4f2f-9ed1-68fceeb4f8f2,-0.11826303168094615,amount_scaled,0.01599221699758377
c55c72b6-81ed-4877-8154-fe0cea367e24,-0.12893359180022762,amount_scaled,0.02666277711686524
beda5d08-d150-4391-a625-9e54bcc1f6bc,-0.0987792692421754,amount_scaled,-0.0034915454411869884
7fb04cac-781f-4629-b0ce-9f8b6314a09b,-0.13820410699784508,amount_scaled,0.035933292314482695
fc1fff4a-d8dd-46ef-ae44-cbbb9a4e75f9,-0.1257004996190651,amount_scaled,0.023429684935702716
b8fffb2c-d87f-4c53-9915-47807136f007,-0.1309976148342969,amount_scaled,0.02872680015093451
95626ecd-4ac4-4147-9a68-35aaf7a25ded,-0.13316937321250089,amount_scaled,0.030898558529138503
aea2ce5a-f2ae-4c75-b8b3-1431b14e7cc9,-0.11595001413127526,amount_scaled,0.013679199447912876
2213cea5-4ea4-4070-91d8-337712092408,-0.09671787708318513,amount_scaled,-0.005552937600177249
b5d9e6da-2650-4220-b275-b08847e698e4,-0.12824416323586696,amount_scaled,0.025973348552504577
ad867ad7-00fe-4dca-a450-2f35c8307b99,-0.08066095457573397,amount_scaled,-0.021609860107628415
cb896aea-aedc-4921-abae-c6393d237d6e,0.013915678987649893,amount_scaled,-0.11618649367101228
1009f888-fed2-4895-ad7a-56662f74bea6,-0.10856724487122121,amount_scaled,0.006296430187858831
ce7dcc05-e0db-4d13-92e5-44affc32356b,-0.13667647062593524,amount_scaled,0.03440565594257286
9c627fe3-887d-4f1d-b6c8-4facdaa90c8b,-0.0978554680892037,amount_scaled,-0.004415346594158681
cb21ad51-234b-4c89-8cee-809d6a0db77c,-0.12038366529133387,amount_scaled,0.018112850607971492
185ab205-7357-499d-99ab-ea2b4f519ba2,-0.1308748859965187,amount_scaled,0.028604071313156315
eec248d8-32a0-4b9d-a61f-c5d71756e6ac,-0.132750002375899,amount_scaled,0.03047918769253663
8e9eec35-4561-4e37-8c7c-d1e6a81ee6a7,-0.1252683555072469,amount_scaled,0.022997540823884527
8b0722af-def2-42e6-9b52-b71bd3c527cc,0.15491035171925294,amount_scaled,-0.25718116640261535
5cfe9ed1-b698-4e45-89ff-53b2eb5c78d7,-0.12278437865475517,amount_scaled,0.020513563971392784
0512d59f-4011-4545-9236-ea74de49f206,-0.13190899553021096,amount_scaled,0.029638180846848577
0ad3fc9f-9680-4ded-9a7c-2603ec412e98,-0.12850393318721054,amount_scaled,0.026233118503848157
13532147-2777-4fc3-a805-d3409c9716a7,-0.08945003771397997,amount_scaled,-0.012820776969382414
ded30f7b-d10d-4205-8e0a-eea49a2e4b48,-0.07057917597723862,amount_scaled,-0.031691638706123765
ba3ac938-2a6f-4404-827d-ed0dc29d0146,-0.09868558672381833,amount_scaled,-0.0035852279595440517
49150e2c-6ba6-4395-a872-0ba1c11fdc7e,-0.05610007750094714,amount_scaled,-0.04617073718241524
573eaa2c-6307-4efe-ad32-f720db74e964,-0.13004741998757086,amount_scaled,0.027776605304208474
837ffcb0-168e-4176-b86f-9897d9f3c6a8,-0.11140231794950461,amount_scaled,0.009131503266142232
e0f02844-6a3b-440f-847a-02f51bcf298b,-0.12959693691238955,amount_scaled,0.027326122229027167
3109c9a4-d782-4eb5-afd3-81e58978823e,0.22735055373143387,amount_scaled,-0.3296213684147963
8e3875cf-8037-402a-8a04-19dd8704ef2b,-0.11715804976537098,amount_scaled,0.014887235082008593
819d37f6-893e-434e-886b-70070abbed47,-0.12690676434237852,amount_scaled,0.024635949659016138
725ff6c3-3a71-4994-8dc5-d7c18b2a212e,-0.13304572819417593,amount_scaled,0.030774913510813545
470e1979-8cfa-4d64-8e21-5a5021ae2d5f,-0.10708796268221588,amount_scaled,0.004817147998853494
2304fb0b-f691-491c-bc77-69570dc37b63,-0.1113577950831654,amount_scaled,0.009086980399803019
297717c4-bc59-4a9e-a7ff-19a04b7b440a,-0.1223853610601644,amount_scaled,0.020114546376802017
17231f14-4264-4de2-9794-dc72725933cb,-0.02873681159387409,amount_scaled,-0.07353400308948829
a2a64010-c0aa-44a2-8085-ae0cbfda2da3,-0.11993240228222796,amount_scaled,0.017661587598865575
65f5e3c0-e050-44f9-8abe-918aceaa7620,-0.1193947048017392,amount_scaled,0.01712389011837681
4f029157-126f-479c-9f50-6b1d31de11f2,-0.12742544056458383,amount_scaled,0.025154625881221443
ccd11c56-b879-4ee6-8b85-434553b80508,-0.12944262923405364,amount_scaled,0.02717181455069126
e6cda0a1-c48c-4210-9823-3f6437db2a60,-0.10908015396839293,amount_scaled,0.006809339285030552
24ee35ff-5375-47b0-bfae-31e50bf68890,-0.1308902181319111,amount_scaled,0.028619403448548714
f314d227-126e-4264-a20b-f1bcce30822c,-0.11951313977873901,amount_scaled,0.017242325095376626
195572e8-6257-416e-92a8-f3a88ba03eb9,-0.1385462363864925,amount_scaled,0.03627542170313011
900a288d-42b8-49f2-9412-02421b73909c,-0.07368268108598752,amount_scaled,-0.02858813359737486
56e79744-8995-440f-966d-f1e4425ed38a,-0.11507832632697351,amount_scaled,0.01280751164361113
0f2f36fe-744c-4591-aa29-27f30ee00845,-0.12484869071489524,amount_scaled,0.022577876031532856
820af9b5-316f-4dac-bf67-7241774a69c0,-0.123912776788005,amount_scaled,0.021641962104642615
7c253e61-a6fc-4e38-b93d-a62b86448e63,-0.12032933370612436,amount_scaled,0.018058519022761982
651dc540-4a29-4766-82c5-3d9753a5b94b,-0.11038178728307496,amount_scaled,0.00811097259971258
79cf19d9-953a-4606-b8dc-66ed9c407a2c,-0.056238647573262024,amount_scaled,-0.04603216711010036
7950f61a-1291-464f-bc79-8043eb49ddf7,-0.053181344767278094,amount_scaled,-0.04908946991608429
c027dd03-ea7c-4c68-9092-8df75a4add23,-0.1251272569445907,amount_scaled,0.02285644226122832
322280e0-c43b-491d-a183-2b82666c7863,-0.11137538131011093,amount_scaled,0.00910456662674855
567edd1d-a5b1-4c55-8019-8c2fc83acc89,-0.12993388549414786,amount_scaled,0.02766307081078548
b2b59f90-0030-48fc-9ac0-ed9772f1e522,-0.10855517918106677,amount_scaled,0.006284364497704392
fbe96de5-00ec-400c-b557-92d8382957eb,-0.12225703287081063,amount_scaled,0.01998621818744825
4ef0bf54-10d1-444f-b689-585140966ae4,-0.10888395058677802,amount_scaled,0.00661313590341564
45423ad0-e520-433d-b93a-67236cf3953c,-0.12452646273784823,amount_scaled,0.02225564805448585
7f35be99-f930-4556-a012-7986fecb3653,-0.10700419194471311,amount_scaled,0.00473337726135073
656cb72d-fe98-4d53-843d-42d91bec1729,-0.12499669733880242,amount_scaled,0.02272588265544004
d15758f6-5805-4c00-9630-c43d5928ba9f,-0.11319505225701137,amount_scaled,0.010924237573648993
5fc294f9-b281-4eab-99a2-37e198096f16,-0.1299800123486023,amount_scaled,0.02770919766523991
15600243-e273-4c93-8218-c9f0b547ae25,-0.10054214718862042,amount_scaled,-0.001728667494741959
d3173dd7-6fbe-4a3b-bcd1-eabdfcb756b7,-0.12765410442866298,amount_scaled,0.025383289745300602
17d7c2c7-962f-4d19-a034-937c2ef6a16a,-0.12996166330092657,amount_scaled,0.027690848617564184
e9bf3dfb-c3e0-4c24-9619-d3a11009ecc6,-0.12357360877183371,amount_scaled,0.021302794088471327
5489b2bc-6013-432a-a623-bd18c4487b47,-0.11351815467317611,amount_scaled,0.011247339989813726
c7b84b3e-d2ba-4228-b3fd-962ce1373250,-0.10681409161058758,amount_scaled,0.004543276927225198
c74e5465-64d6-4b2d-9d59-24911cee955a,-0.08371712130853526,amount_scaled,-0.018553693374827124
47d499f6-1936-41b0-a939-5a3196a067d9,-0.12357666266483075,amount_scaled,0.021305847981468368
5c98d571-865d-41ea-95ea-da9530058c68,-0.13659743517399348,amount_scaled,0.03432662049063109
797c8c7f-d4c8-4e43-8758-89722e00cff0,-0.12986867058457457,amount_scaled,0.027597855901212193
cfcf99cc-57ba-4cc4-ae4c-82cf6e4e804f,-0.11792756788937692,amount_scaled,0.015656753206014534
0a6c630a-625b-4b83-98db-3f241f15a2c7,-0.13125537441015955,amount_scaled,0.02898455972679717
c870b3e6-8d34-4390-bc39-f7a88d6f2aa6,-0.11763158553747843,amount_scaled,0.015360770854116051
072b08c2-1d8c-4398-8431-cc8ef91aa5df,-0.023427504155586698,amount_scaled,-0.07884331052777568
53c053fd-62b3-4a92-8ce2-5fefae7d11e4,-0.11098151203009843,amount_scaled,0.008710697346736046
1b7b9560-5a16-4691-a0ab-9e310894fa5b,-0.09247425218990363,amount_scaled,-0.009796562493458755
32ade72d-8b43-4e1a-9406-13300ea56439,0.011930667645889903,amount_scaled,-0.11420148232925229
5f6ab0b4-22fc-4f52-a69d-403c9b8e82c9,-0.005923213695577245,amount_scaled,-0.09634760098778514
1c7d70d5-84f6-4e75-8be9-dd3bc87a3c47,-0.1111509219542956,amount_scaled,0.008880107270933218
ea833955-0205-4afa-a253-5e5638927a9b,-0.12516754782523976,amount_scaled,0.022896733141877373
d21f1b65-6c17-42f0-9643-df82c23a341f,-0.11092687689217595,amount_scaled,0.00865606220881357
60a078ea-1103-45fd-95e6-28e81e6c51d9,-0.09946646794159192,amount_scaled,-0.0028043467417704637
971930cf-ee9a-4821-b8f9-4b2e66330e34,-0.13359482813841544,amount_scaled,0.03132401345505306
1ccd2a5f-cc88-4a2f-9ced-478b053ee538,-0.1103400581963358,amount_scaled,0.008069243512973417
bdee027c-fe4d-4b35-a258-90c782fa6e35,-0.09500095141355974,amount_scaled,-0.00726986326980264
d4171271-cd81-45d4-b6b1-026008955b52,-0.12112890953367672,amount_scaled,0.01885809485031434
5ffa90bc-d71e-4d9a-9492-2151151677f7,-0.1276421722345673,amount_scaled,0.025371357551204926
2580aff3-0c19-43c2-92bb-295ed946cf1b,-0.08082713919123513,amount_scaled,-0.02144367549212725
a30caaa5-09e3-4bb7-a95c-6a68718b2028,-0.12757015055716836,amount_scaled,0.025299335873805978
2487b0a8-eeed-436a-b814-6fadb37b681b,-0.1307018780217138,amount_scaled,0.02843106333835141
fbc9d1db-cc0d-4871-b43b-2da5faf3b711,-0.13942712280936131,amount_scaled,0.03715630812599893
55b71e2e-f90f-4fc3-9276-d992185cd8d2,-0.10966870978245863,amount_scaled,0.007397895099096247
721e035c-f031-44de-a316-a52134315b88,-0.12856152657389508,amount_scaled,0.026290711890532698
fc8620a0-bc1a-45b5-af16-73e18e0559dd,-0.13217046238841113,amount_scaled,0.029899647705048743
9da19276-7d2b-48af-b074-a68edd638e59,-0.12661573049926883,amount_scaled,0.024344915815906448
71caa671-cb5d-4e19-99ab-be69f75397b9,-0.1262621890079324,amount_scaled,0.02399137432457002
61476141-6a0e-439a-b7c8-f3505da01124,-0.12885554892198592,amount_scaled,0.026584734238623536
7d49a157-7859-44ef-98c1-3ebb24f431b8,-0.08328734158828516,amount_scaled,-0.018983473095077225
5016042b-d630-4d12-a498-982d9c9f82de,-0.09912017643050386,amount_scaled,-0.003150638252858523
78a9f567-e93c-4d16-ab8c-bc7634252b3e,0.30327992354229083,amount_scaled,-0.40555073822565324
2148ac04-ade7-4212-be1b-a7961b3edd01,-0.12263402670597046,amount_scaled,0.020363212022608074
aaf6ac12-f8b9-4f40-add5-c76a026b2e44,-0.13481038784026694,amount_scaled,0.03253957315690456
ea8880af-26ab-4349-aa98-282e0e676d3c,-0.13352978447422353,amount_scaled,0.03125896979086115
d838b2cf-e298-4fb3-a228-57becce1e412,-0.11245239753706393,amount_scaled,0.010181582853701548
11c77480-30f9-45d2-a71a-c9ba1dc089eb,-0.11472854333164767,amount_scaled,0.012457728648285288
74379788-5b5a-4c44-8aaa-54a247493f3c,-0.1256272402242382,amount_scaled,0.02335642554087583
d80e2b68-094d-4149-8ae9-6febd081343f,-0.07028960762801428,amount_scaled,-0.0319812070553481
1288bafc-dc2a-4b2c-8279-f0917021c9d7,-0.1271906931630395,amount_scaled,0.02491987847967711
c0d0e5e2-abc1-40a0-a697-081d97d62f2c,-0.12657572316484195,amount_scaled,0.024304908481479565
5c42145e-7028-4c8b-9e7d-8698e0bd48db,-0.1279697754965725,amount_scaled,0.02569896081321013
fd59b4cc-0d5c-49c2-ba99-d90da9a5220f,-0.13096912309300357,amount_scaled,0.028698308409641188
fd784e8c-e150-4963-97a8-40e3ce68e2e0,-0.13140245091764796,amount_scaled,0.02913163623428558
306b2c0f-d547-491c-87b3-21f43f6aa02c,-0.1302068713400445,amount_scaled,0.027936056656682112
77c7b042-260c-43b2-8327-8d12e7f48aa8,-0.12996166330092657,amount_scaled,0.027690848617564184
3180167a-ce53-4bbc-8113-675c749f716e,-0.0983649400587151,amount_scaled,-0.003905874624647282
66e47117-3a97-4f2e-8ff2-d00f7b5d01eb,-0.07681655293371953,amount_scaled,-0.025454261749642854
6a9ba2e2-f012-4cf6-927e-5d55c333300e,-0.1335648308604382,amount_scaled,0.031294016177075806
57095ed9-4490-4256-90b6-babf1724c27d,-0.12235544679378196,amount_scaled,0.02008463211041958
1105ddbb-ab95-4f1d-b581-727486816e31,-0.09902378536301204,amount_scaled,-0.003247029320350342
e333e158-5b22-4cad-98b1-b35be51f8f25,-0.12264764395028627,amount_scaled,0.020376829266923885
92e0eac4-7a3e-4cf8-85e4-0cdbe288d439,-0.0957345616988583,amount_scaled,-0.006536252984504082
1518fce7-ff8d-44ab-901a-64359377a07e,-0.12824110338904088,amount_scaled,0.025970288705678496
d8bcc59d-447c-450b-a817-3b4f9a1d6504,-0.123912776788005,amount_scaled,0.021641962104642615
a63635bb-23b5-4ab4-b3bd-bf6133054874,-0.09232170496688841,amount_scaled,-0.009949109716473975
f2e4ab01-3e63-4848-a275-ad69e52448ac,-0.12946337510892236,amount_scaled,0.02719256042555998
7b98e30b-59f1-4505-9896-f7fb8b91fd04,-0.11391270119826563,amount_scaled,0.011641886514903249
94b0cdff-5484-4aed-8d76-b79d22275688,-0.013797623463452369,amount_scaled,-0.08847319121991001
2f03e12f-7b97-405a-88d2-93c43f402bf7,-0.06638128878244265,amount_scaled,-0.03588952590091973
f11f9b8b-3241-4c73-80bd-71b200c00299,-0.09413613108551955,amount_scaled,-0.008134683597842834
3446bdb9-933a-449b-8968-7b6fd09785a1,-0.12081241063867587,amount_scaled,0.01854159595531349
be9769f5-6909-47e3-9ed9-05459eddb740,-0.12111544814900754,amount_scaled,0.01884463346564516
5623fe4f-82e2-4160-a3ee-457811205de3,-0.13356215007044553,amount_scaled,0.03129133538708315
9f9480a3-809f-47f2-bd8c-512dae81333a,-0.06992502359700214,amount_scaled,-0.03234579108636024
a764d778-09f1-430c-afed-f521d4849d0f,-0.13343170082991268,amount_scaled,0.0311608861465503
e153b6df-2aab-44f9-9507-8d007d7fab30,-0.1192039562008474,amount_scaled,0.016933141517485012
743c284a-6193-4b3d-87b5-c3e42e6c9cc8,-0.1279325319297559,amount_scaled,0.025661717246393517
d6bec3f5-d83a-41d2-90b0-864476d47f7c,-0.1248201204830015,amount_scaled,0.022549305799639124
8fb1ce77-0da0-4cde-ba46-da4868ad2f1a,-0.13270964195292878,amount_scaled,0.0304388272695664
400894a6-c997-498b-b6a8-3505d93cf707,-0.1275790958616997,amount_scaled,0.025308281178337305
4119000d-432b-47b3-8df2-f133b61969c0,-0.13487680338357327,amount_scaled,0.03260598870021089
7c4c2f04-6bd8-48cc-87db-076dff432fd2,-0.13116760051085524,amount_scaled,0.02889678582749286
0bfe25a0-eb40-4da7-bf41-0770c2383fc6,-0.08251057586592153,amount_scaled,-0.01976023881744085
17436fe4-6362-4c40-8768-398a25cd8aa6,-0.12351030522610162,amount_scaled,0.021239490542739242
21e0d012-98a2-4484-83f9-8dff89af9d87,-0.09350634062249852,amount_scaled,-0.008764474060863864
6a578030-a9e9-4301-a2c3-3cc71687d4d9,-0.12826806778065136,amount_scaled,0.02599725309728898
7be50a1c-03d6-4b3a-90ce-3b7da99bdd42,-0.11002037286349525,amount_scaled,0.0077495581801328706
da7229d7-2848-47d8-9b2a-3da346433b16,-0.06556505078522479,amount_scaled,-0.036705763898137594
9271f17b-d28d-4ac2-9c1c-a08e9ad419e2,-0.11780285457217854,amount_scaled,0.015532039888816157
dcf5fe34-4d04-40f2-a034-10e705738250,-0.13013154267412758,amount_scaled,0.027860727990765194
96514b6f-0143-4f22-a9fd-4b307a57740c,-0.05955446073843318,amount_scaled,-0.0427163539449292
6ecb6395-c2d3-45d8-b13d-c79b15395c1f,-0.12447928293692823,amount_scaled,0.022208468253565844
44f89147-9bad-4824-9566-6667db0e4bf4,-0.10759873216134658,amount_scaled,0.005327917477984195
0f545d16-94cb-43c8-9e80-b6682ab82c88,-0.11921316312325236,amount_scaled,0.01694234843988998
ea869ec2-e3c7-453e-9238-527c1cdf473b,-0.0921801417616554,amount_scaled,-0.010090672921706983
45f710f8-bc89-4887-af12-a9e3a832275b,-0.13121101855526757,amount_scaled,0.028940203871905185
e3d3ad2f-ca2f-468a-b06a-78e80f552f02,0.007114324013409168,amount_scaled,-0.10938513869677155
02f91f7b-4732-44c8-8c90-085b283f7538,-0.1240933716520578,amount_scaled,0.021822556968695422
c8281019-1c46-43cd-b3c8-21e257bc352e,-0.09616719179855387,amount_scaled,-0.006103622884808507
26840288-a3f4-4562-b7bc-4c279b137a95,-0.08685802851987628,amount_scaled,-0.015412786163486097
e2321b21-93b6-40f9-b1d5-0b3ab0647d51,-0.1330202687787922,amount_scaled,0.030749454095429812
20703244-cc48-4e4c-a018-3a80bbb267db,-0.05913789469213482,amount_scaled,-0.043132919991227564
01099e3f-de76-477e-8e31-11dac122c364,-0.11341560801531275,amount_scaled,0.01114479333195037
b1470a33-3f76-4c15-9371-028571b3308d,-0.13191854711161927,amount_scaled,0.029647732428256884
05e3e854-5840-45be-948c-cde93cca10ff,-0.13900249854177443,amount_scaled,0.03673168385841205
